question,answer,first_wrong_answer,second_wrong_answer,third_wrong_answer
"After a creature with trample over planeswalkers deals lethal damage to all blocking creatures and enough damage to equal the loyalty of the planeswalker it is attacking, what can the attacking creature’s controller do with any remaining excess damage?","Assign that excess damage among the blocking creatures, the planeswalker, and the planeswalker's controller.",Assign it only to the planeswalker.,Assign it only to the blocking creatures.,Assign it to the defending player’s life total.
Which rule introduces the exception that allows the controller of a creature with trample over planeswalkers to assign excess combat damage to additional targets?,Rule 702.19c,Rule 702.19b,Rule 702.19a,Rule 702.20c
"After a creature with trample over planeswalkers has dealt lethal damage to all blocking creatures and damage equal to the loyalty of the planeswalker it is attacking, what choices does its controller have for assigning the remaining damage?","It can assign the remaining damage to any of the blocking creatures, the planeswalker, or the planeswalker's controller.",It must assign the remaining damage to the planeswalker's controller only.,It can assign the remaining damage to any creature that did not block.,It cannot assign any remaining damage.
What condition must be satisfied before excess damage can be assigned to a planeswalker when a creature with trample over planeswalkers attacks it?,Damage equal to the planeswalker's loyalty must be assigned after lethal damage to all blockers.,Damage equal to the planeswalker's power must be assigned before any damage to blockers.,All damage must be assigned to the blocking creatures before any damage to the planeswalker.,No specific condition is required; excess damage may be assigned at any time.
"When determining whether damage assigned to a planeswalker meets its loyalty requirement, should you include damage from other creatures that are being assigned during the same combat damage step?","Yes, you must include damage from all creatures being assigned at that time.","No, you only count damage from the attacking creature.",Only damage that actually hits the planeswalker after all effects resolve.,Only damage that is dealt after applying all damage‑adjusting abilities.
"When checking for assigned damage equal to a planeswalker's loyalty, should you consider abilities or effects that might change the amount of damage actually dealt?","No, you ignore any abilities or effects that alter the damage dealt.","Yes, you must account for all damage‑modifying abilities.",Only those abilities that reduce damage dealt to the planeswalker.,Only abilities that increase damage dealt to the planeswalker.
How many loyalty counters does the planeswalker have in the described scenario?,Three,One,Two,Four
Which creature in the scenario has the ability to trample over planeswalkers?,The 7/7 creature,The 1/1 creature,The planeswalker itself,Both creatures together
How much damage does the 7/7 creature assign to the planeswalker before any excess damage is assigned to the defending player?,Two damage,One damage,Three damage,Five damage
"After assigning lethal damage to the planeswalker, how much excess damage does the 7/7 creature assign to the defending player?",Five damage,One damage,Two damage,Three damage
How much damage does the 1/1 creature assign to the planeswalker in this combat?,One damage,Zero damage,Two damage,Three damage
What is the minimum amount of damage a creature with trample over planeswalkers must assign to a planeswalker before it can assign damage to the defending player?,Damage equal to the planeswalker's loyalty counters,Damage equal to the creature’s power,Damage equal to the creature’s toughness,"No minimum damage required, it may assign all damage to the player first"
"In a combat where a planeswalker has three loyalty counters and is attacked by a 1/1 and a 7/7 with trample over planeswalkers, how much damage can the active player assign to the planeswalker and how much can be assigned to the defending player?","assign 1 damage from the 1/1 and 2 damage from the 7/7 to the planeswalker, and 5 damage from the 7/7 to the defending player","assign all 8 damage from the 7/7 to the planeswalker, and none to the defending player","assign 3 damage from the 1/1 and 5 damage from the 7/7 to the planeswalker, and 0 damage to the defending player",assign 4 damage from the 7/7 to the planeswalker and 4 damage to the defending player
What does the ability “trample over planeswalkers” allow a creature to do when it attacks a planeswalker?,It can assign lethal damage to the planeswalker and any remaining damage to the defending player,"It must assign all damage to the planeswalker, regardless of the planeswalker’s loyalty counters","It can assign damage only to the defending player, skipping the planeswalker entirely",It can bypass the planeswalker’s loyalty counters and deal damage directly to the defending player without any restrictions
"When a creature with trample over planeswalkers is blocked but there are no creatures blocking it when damage is assigned, how is its damage allocated?",All its damage is assigned to the defending player,All its damage is assigned to the attacking planeswalker,The damage is split evenly between the planeswalker and the defending player,The creature cannot deal damage if it has no blockers when damage is assigned
"When an attacking creature that has trample or trample over planeswalkers is blocked, but no creatures are blocking it at the time damage is assigned, how is its damage allocated?",It is assigned to the defending player and/or planeswalker as though all blocking creatures had been assigned lethal damage.,The damage is discarded and the creature is removed from combat.,The damage is redirected to a random creature in combat.,The damage is stored until the next turn and then assigned to the attacking player.
"If a creature with trample over planeswalkers is attacking a planeswalker and that planeswalker is removed from combat, how may the creature's damage be assigned?","Its damage may be assigned to the defending player once all blocking creatures have been dealt lethal damage, or if there are no blocking creatures, all its damage is assigned to the defending player.",The creature must sacrifice itself immediately.,The damage is automatically assigned to the original owner of the attacking creature.,The damage is ignored and the creature receives a penalty.
What conditions allow a creature with trample over planeswalkers to assign damage to the defending player when attacking a planeswalker that has been removed from combat?,After all blocking creatures have been dealt lethal damage or if there are no blocking creatures when damage is assigned.,It must still be attacking the removed planeswalker.,It may assign damage to the defending player regardless of blockers.,It cannot assign damage to the defending player at all.
Does a creature with trample over planeswalkers continue to attack the defending player if the planeswalker it was attacking is removed from combat?,"No, it does not become attacking the defending player; it may simply assign damage to them.","Yes, it automatically starts attacking the defending player.",It becomes a non‑attacking creature.,It becomes an attacker of the defending player’s planeswalkers.
"When a creature with trample over planeswalkers attacks a planeswalker that is removed from combat, does the exception to rule 506.4c cause the creature to become an attacking creature for the defending player?","No, it does not cause the creature to be attacking that player.","Yes, it makes the creature attack the defending player.",It turns the creature into a blocking creature instead.,It removes the creature’s trample over planeswalkers ability.
Can a creature that does *not* have trample over planeswalkers assign any of its combat damage to the defending player when it attacks a planeswalker?,"No, it cannot assign any combat damage to the defending player, even if the planeswalker is removed from combat or the damage would exceed the planeswalker's loyalty.","Yes, it can assign all of its combat damage to the defending player.",It can assign combat damage to the defending player only if the planeswalker has been removed from combat.,It can assign combat damage to the defending player if the damage exceeds the planeswalker's loyalty.
What is the consequence of a creature lacking trample over planeswalkers when it attacks a planeswalker?,"The creature cannot assign any of its combat damage to the defending player, regardless of the planeswalker’s removal or the damage amount.",The creature can assign all of its combat damage to the defending player.,The creature’s damage is automatically redirected to other creatures blocking it.,The creature’s damage is discarded and does not affect the combat.
What does rule 702.19g say about having multiple instances of trample on a creature?,Multiple instances of trample on the same creature are redundant.,Multiple instances of trample increase damage output.,Multiple instances allow a creature to trample over planeswalkers only.,Multiple instances grant extra blocking ability.
What does rule 702.19g say about having multiple instances of trample over planeswalkers on a creature?,Multiple instances of trample over planeswalkers on the same creature are redundant.,Multiple instances allow a creature to deal double damage to planeswalkers.,Multiple instances enable a creature to ignore loyalty counters.,Multiple instances give a creature additional vigilance.
What is the effect of the vigilance ability on a creature?,Attacking the creature does not cause it to tap.,It grants the creature flying.,It makes the creature unblockable.,It allows the creature to deal combat damage before the defending player chooses blockers.
What effect does vigilance have on a creature’s tap status when it attacks?,Attacking a creature with vigilance does not cause it to tap.,Attacking a creature with vigilance forces it to tap twice.,Attacking a creature with vigilance causes it to tap before it deals damage.,Attacking a creature with vigilance has no effect on its tap status.
What does it mean when a creature has multiple instances of vigilance?,Only one instance of vigilance is needed; additional ones are redundant.,The creature gains two independent taps‑prevention effects.,The creature can attack twice in the same combat.,The creature gains vigilance for all opponents.
What type of ability is ward?,Ward is a triggered ability.,Ward is a static ability.,Ward is a keyword ability.,Ward is a damage‑over‑time ability.
When is the value of X in ward abilities that include an X in their cost determined?,"At the time the ability resolves, not when it triggers.",At the time the permanent enters the battlefield.,At the beginning of the controller’s next turn.,Whenever the opponent casts a spell.
Is the value of X in ward abilities locked in at the moment the ability triggers?,"No, it is determined when the ability resolves.","Yes, it is fixed as soon as the ability triggers.",It depends on the controller’s choice at any time.,It is set randomly at the end of the turn.
What determines the value of X in a ward ability that includes an X in its cost?,The value is determined at the time the ability resolves,The value is determined when the ability triggers,The value is determined when the spell is cast,The value is determined when the permanent is first created
What is the effect of the banding ability on combat?,It is a static ability that modifies the rules for combat.,It allows a creature to ignore all blockers.,It forces all attacking creatures to attack together.,It grants the creature the ability to attack two players at once.
What happens to a permanent that loses its banding ability?,It loses all “bands with other” abilities as well.,It becomes a non‑creature artifact.,It gains flying.,It turns into a creature with 0 power and 0 toughness.
Which statement best describes “Bands with other”?,It is a special form of banding.,It is a keyword that lets a creature ignore damage.,It causes a creature to be untapped after attacking.,It allows a creature to attack all opponents simultaneously.
How many attacking creatures without banding may join a band of creatures that have banding during the declare attackers step?,One,None,Two,Unlimited
How many attacking bands can a player declare in a single combat step?,As many as they want,Only one,At most two,Only as many as they have banding creatures
Can a creature be part of more than one attacking band?,"No, each creature may be a member of only one band","Yes, a creature can join multiple bands",Only if it has “bands with other”,Only if the defender allows it
Can a creature that has “bands with other” but no banding be included in a band?,"Yes, it may be included","No, it must have banding to join a band",Only if it is the last creature declared as an attacker,Only if the opponent has no banding creatures on the battlefield
How many attacking bands may a player declare?,As many as they want.,Only one.,Up to two.,Limited to the number of attacking creatures.
Can a creature be part of more than one attacking band?,No.,"Yes, it can be in two bands.","Yes, it can be in any number of bands.","Yes, it can be in multiple bands at once."
Can defending players declare attacking bands during combat?,"No, defending players cannot declare attacking bands.","Yes, they can declare attacking bands just like attacking players.","Yes, they can declare attacking bands only if all attacking creatures have banding.","No, but they can use banding to protect their own creatures from combat damage."
How are defending players allowed to use the keyword banding?,"They may use banding in a different way, but cannot declare bands.",They may declare bands with any number of attacking creatures.,They may use banding to gain extra combat damage.,They may use banding to block multiple creatures with a single creature.
What must all creatures in an attacking band do with respect to the target?,"All creatures in an attacking band must attack the same player, planeswalker, or battle.","They can attack different players, planeswalkers, or battles.",They can attack any target regardless of the other creatures in the band.,They cannot attack a planeswalker.
What happens to an attacking band after it has been announced?,"It lasts for the rest of combat, even if banding is later removed from one or more of its creatures.",It can be disbanded if the commander is removed from the battlefield.,It ends at the next state‑based action.,It only lasts until the end of the turn.
Can an attacking band be altered after it has been announced by removing banding from its members?,"No, it remains in effect for the rest of combat.","Yes, it can be split into smaller bands.","Yes, but only if the creature is tapped.","Yes, it ends immediately when banding is removed."
Does banding cause attacking creatures to share abilities?,"No, banding does not make attacking creatures share abilities.","Yes, they automatically share all abilities of the creature with the highest power.",Only the first creature in the band gets its abilities shared with the others.,Abilities are only shared when the band is blocked by a creature with flying.
Does banding remove any abilities from attacking creatures?,"No, banding does not remove any abilities from attacking creatures.","Yes, all abilities of the attacking creatures are removed while they are in a band.",Banding removes only activated abilities from the creatures in the band.,Only abilities that grant first‑strike are taken away by banding.
Are attacking creatures in a band considered separate permanents?,"Yes, the attacking creatures in a band remain separate permanents.","No, the creatures merge into a single permanent while banding.",They become a single permanent only if the band is blocked by a creature with trample.,The band merges into a single permanent at the end of combat.
Do attacking creatures in a band act as separate permanents?,"Yes, each attacking creature in a band is treated as an individual permanent.","No, they are treated as a single combined permanent.",They share all abilities between them.,They are removed from the board as a single entity.
Does banding cause attacking creatures to share abilities?,"No, banding does not make attacking creatures share any abilities.","Yes, all attacking creatures in a band share all of their abilities.",Only certain abilities are shared among banded creatures.,Banding removes all abilities from the attacking creatures.
"If an attacking creature in a band becomes blocked by a creature, what happens to the other creatures in the same band?",The other creatures in the band become blocked by the same blocking creature.,The other creatures remain unblocked.,The blocking creature is removed from combat.,Each other creature in the band becomes blocked by a different creature.
"When an attacking creature in a band is blocked by a creature, what happens to the other creatures in that band?",Each other creature in the same band becomes blocked by that same blocking creature.,Each other creature in the band remains unblocked.,Each other creature in the band becomes blocked by a different creature.,Each other creature in the band is removed from combat.
What happens to a creature with swampwalk when a banded attacking creature with flying is blocked by a blocking creature?,It becomes blocked by the same blocking creature(s).,It remains unblocked.,It automatically wins combat.,It can attack again.
Which type of land does the defending player control in the example to block the flying creature?,A Swamp.,A Mountain.,A Plains.,An Island.
"In a band consisting of a flying creature and a swampwalk creature, if the defending player blocks only the flying creature with a creature that has swampwalk, what happens to the swampwalk creature?",It also becomes blocked by the blocking creature(s).,It remains unblocked.,It gains flying.,It cannot be blocked at all.
"During the combat damage step, if an attacking creature is being blocked by a creature with banding—or by both a creature with ""bands with other"" and another creature—who chooses how the attacking creature’s damage is assigned?",The defending player.,The active player.,The attacking player.,No one; damage is assigned automatically.
"During the combat damage step, if an attacking creature is blocked by a creature with banding, who chooses how the attacking creature’s damage is assigned?",the defending player,the active player,the player who controls the attacking creature,the creature with banding itself
Which player decides how the attacking creature’s combat damage is distributed among the creatures blocking it when banding is involved?,defending player,active player,the attacking creature’s controller,the creature’s controller
"During the combat damage step, who chooses how a blocking creature assigns its damage when it blocks a creature that has banding?",active player,defending player,the blocking creature’s controller,the attacking creature’s controller
Who gets to decide how a blocking creature’s combat damage is assigned when it blocks a creature with banding?,The active player,The defending player,The controller of the blocking creature,The controller of the creature with banding
"According to rule 702.22k, which player can divide that creature’s combat damage among the creatures it’s blocking?",The active player,The defending player,The player who cast the creature with banding,The player who has priority during the combat damage step
Who decides how a blocking creature’s combat damage is assigned when it blocks a creature with banding?,The active player,The defending player,The blocking creature’s controller,The game’s default system
How can a player assign a blocking creature’s combat damage when it is blocking a creature with banding?,The player can divide the creature’s combat damage among any creatures it’s blocking,The player must assign all damage to a single blocker,The player must assign damage only to the creature it’s blocking,The player cannot assign damage at all
What is Rampage?,Rampage is a triggered ability that gives a creature +N/+N until end of turn for each additional creature blocking it.,Rampage lets a creature block multiple opponents,Rampage gives a creature flying,Rampage allows a creature to draw a card
When does a creature with Rampage trigger?,When the creature becomes blocked,When the creature attacks,When the creature enters the battlefield,When the creature is destroyed
How is the Rampage bonus calculated?,"Only once per combat, at trigger resolution, for each creature blocking it beyond the first",For each creature the creature attacks,For each time the creature deals combat damage,For each time the creature is tapped
What effect does a Rampage N ability have when a creature becomes blocked?,It grants the creature +N/+N until end of turn for each additional creature blocking it beyond the first.,It allows the creature to attack twice during combat.,It causes the creature to lose one life for each blocker.,It removes all abilities from the creature.
At what point does a Rampage ability trigger?,When the creature becomes blocked.,When the creature deals combat damage to a player.,When the creature is tapped.,When the creature is cast.
"If a creature with Rampage 2 is blocked by four creatures, what total power and toughness boost does it receive?","+6/+6 (because there are three blockers beyond the first, each providing +2/+2).",+4/+4 (only the first blocker is counted).,+8/+8 (double the number of blockers).,No boost (Rampage does not affect blockers).
"When is the rampage bonus determined, and does adding or removing blockers later in combat alter that bonus?","The rampage bonus is calculated only once per combat, when the triggered ability resolves. Adding or removing blockers later in combat won’t change the bonus.",The bonus is recalculated every time a new blocker is added or removed.,The bonus is determined at the end of the combat phase after all blockers are settled.,"The bonus depends on the number of creatures the opponent controls, not on blockers."
What happens if a creature with rampage has blockers added or removed after the trigger has resolved?,The rampage bonus is unchanged; adding or removing blockers later in combat does not alter the bonus.,The bonus increases for each additional blocker added later.,The bonus decreases for each blocker removed later.,The bonus resets to zero when blockers change later.
What is cumulative upkeep?,a triggered ability that imposes an increasing cost on a permanent,a static ability that grants a creature +1/+1 each turn,an ability that lets you draw a card whenever the permanent is attacked,a spell that destroys all permanents with age counters
What happens at the beginning of your upkeep if a permanent has cumulative upkeep [cost]?,Put an age counter on the permanent and may pay the cost for each counter,Remove an age counter and gain life equal to the number of counters,Discard a card and choose a creature to attack,Tap all creatures you control
What does the keyword ability “Cumulative Upkeep” require a player to do each of their upkeep turns?,"At the beginning of your upkeep, if the permanent is on the battlefield, put an age counter on it, then may pay the upkeep cost for each age counter; if you don’t pay, sacrifice the permanent.",Pay a one‑time cost once and never again.,Move the permanent to the graveyard at the start of each turn.,Create a new age counter every time you cast a spell.
What happens if a player cannot pay the total cumulative upkeep cost for a permanent?,The permanent is sacrificed.,The permanent stays but loses all abilities.,The permanent is returned to its owner’s hand.,The permanent is exiled and cannot be cast again.
How many age counters are placed on a permanent with Cumulative Upkeep each upkeep?,One age counter is placed each upkeep.,Two age counters are placed each upkeep.,No age counters are placed; only costs are paid.,A random number of counters between one and three is placed.
What are the possible mana combinations a player can pay for cumulative upkeep when a creature has two age counters and its upkeep is “{W} or {U}”?,"{W}{W}{W}, {W}{W}{U}, {W}{U}{U}, or {U}{U}{U}","{W}{W}, {W}{U}, {U}{U}","{W}{W}{W}{W}, {U}{U}{U}{U}",{W}{U}{U}{U}
"If a creature has “Cumulative upkeep—Sacrifice a creature” and one age counter, what restriction applies when choosing which creature to sacrifice?",You cannot choose the same creature to sacrifice twice.,"You can sacrifice any creature, even the one with the cumulative upkeep.",You must sacrifice a creature of the same color as the one with the upkeep.,You must sacrifice a creature with the same power as the one with the upkeep.
"When a creature has the ability “Cumulative upkeep—Sacrifice a creature” and the upkeep triggers, can the same creature be sacrificed twice to satisfy the cost?","No, you cannot sacrifice the same creature twice.","Yes, you may sacrifice the same creature more than once.",You must sacrifice a creature that is not the one with cumulative upkeep.,You must sacrifice an opponent’s creature instead.
"When a creature has cumulative upkeep and its ability triggers, can the controller sacrifice the same creature twice to pay the upkeep?","No, the controller must sacrifice two different creatures or the creature with cumulative upkeep.","Yes, the controller can sacrifice the same creature twice.",The controller only has to sacrifice the creature with cumulative upkeep.,"The controller may sacrifice any creature, regardless of whether it’s the same."
What happens when a permanent has more than one instance of cumulative upkeep?,Each instance of cumulative upkeep triggers separately.,Only one instance triggers each turn.,The cumulative upkeep abilities merge into a single trigger.,The permanent receives no cumulative upkeep triggers.
How are age counters counted for multiple cumulative upkeep abilities on the same permanent?,Each cumulative upkeep ability counts the total number of age counters on the permanent at the time it resolves.,Each ability counts only the age counters added by that particular ability.,The ability counts age counters added by its own previous triggers only.,Age counters are ignored if multiple cumulative upkeeps exist.
"When a permanent has multiple cumulative‑upkeep abilities, how many age counters does each ability count when it resolves?",The total number of age counters on the permanent at the time that ability resolves.,Only the age counters added by that particular cumulative‑upkeep ability.,Only the age counters added by the other cumulative‑upkeep abilities.,No age counters at all.
Do age counters on a permanent belong to individual cumulative‑upkeep abilities?,"No, they are not connected to any particular ability; each ability counts the total number of counters on the permanent.","Yes, each ability has its own set of counters.",Only the last ability triggered receives counters.,Only the first ability triggered receives counters.
"When a creature has two instances of “Cumulative upkeep—Pay 1 life,” how much life must the controller pay when the second ability resolves?",2 life,1 life,3 life,4 life
How many age counters are added to the creature when the first cumulative upkeep ability resolves?,1 counter,0 counters,2 counters,3 counters
"At the time the second cumulative upkeep ability resolves, how many age counters are on the creature?",2 counters,1 counter,3 counters,4 counters
Do the two instances of cumulative upkeep on a permanent trigger separately?,"Yes, they trigger separately","No, they trigger together as a single event",Only the first instance triggers,They trigger only if the permanent has no age counters
"When each cumulative upkeep ability resolves, is the total number of age counters on the permanent counted?","Yes, the ability counts the total number of age counters at resolution","No, it counts only the counters added by that specific ability",It counts only counters added before the first ability resolved,It counts only counters added after the second ability resolved
What does the ability *phasing* do during a game?,It modifies the untap step.,It allows you to cast spells during your opponent’s turn.,It grants a creature flying.,It gives each creature a +1/+1 counter each turn.
Which static ability specifically modifies the untap step?,Phasing,Vigilance,Flying,Deathtouch
What happens to a permanent with phasing during its controller’s untap step?,It phases out and is treated as though it does not exist until it phases in again.,It becomes tapped automatically.,It receives a +1/+1 counter.,It gains trample until the end of the turn.
"During a player's untap step, what happens to phased‑in permanents with phasing that player controls?",They phase out.,They untap normally.,They remain phased‑in.,They are removed from the game.
"During a player's untap step, what happens to phased‑out permanents that had phased out under that player's control?",They phase in.,They stay phased‑out.,They untap and stay phased‑in.,They are destroyed.
"When a permanent phases out, what is its status and how does it interact with the game?","Its status changes to “phased out”; it is treated as if it does not exist, cannot affect or be affected by anything else, and is removed from combat.",It remains in play but cannot be targeted by spells or abilities.,It turns into a different permanent type and continues to participate in combat.,It disappears permanently and cannot return to the battlefield.
What are the two main consequences for a permanent that phases out?,"It can’t affect or be affected by anything else in the game, and it is removed from combat.",It continues to exist but is untapped.,It is exiled from the game.,It remains in combat but cannot attack.
"When a permanent phases out, what happens to its participation in combat?",It is removed from combat.,It continues to fight but can’t block.,It can still attack but not block.,It gains trample until the next end step.
"If you control three creatures, one of which is phased out, how many creatures are counted for a spell that says “Draw a card for each creature you control”?",two,three,one,zero
What happens to a phased‑out creature when a spell that says “Destroy all creatures” is cast?,The phased‑out creature is not destroyed; it remains phased out.,The phased‑out creature is destroyed.,The phased‑out creature is exiled.,The phased‑out creature is returned to its owner's hand.
"What status does a permanent assume when it phases in, and how does the game treat it?","Its status changes to “phased in,” and the game treats it as though it exists on the battlefield.",It becomes a tapped creature that cannot attack.,It immediately moves to the graveyard.,It loses its ability to block and becomes a creature without abilities.
Does phasing a permanent change its zone or control?,"No, it remains in the same zone and under the same controller.","Yes, it moves to the graveyard.","Yes, it changes ownership to another player.","Yes, it becomes a creature again."
"When a permanent phases in or out, how does that affect an effect that checks the permanent’s history of entering or leaving the battlefield?","No, phasing events are not treated as the permanent leaving or entering the battlefield for history‑checking effects.","Yes, phasing is treated as the permanent leaving the battlefield.","Yes, phasing is treated as the permanent entering the battlefield.","Yes, phasing is treated as both leaving and entering the battlefield."
Does a continuous effect that modifies a permanent’s characteristics apply while that permanent is phased out?,"No, a phased‑out permanent isn’t affected unless the effect specifically references it as phased out.","Yes, it always applies regardless of phasing.",Only if the effect is a triggered ability that resolves after phasing.,Only if the permanent is still on the battlefield.
"If a continuous effect explicitly names a specific permanent, can it affect that permanent while it is phased out, unless the effect also names the permanent as phased out?","No, the effect won’t apply to the permanent while it’s phased out.","Yes, the effect always applies even if the permanent is phased out.",Only if the effect is a state‑based action.,Only if the permanent has an aura attached to it.
Can continuous effects that affect a phased‑out permanent expire while that permanent is phased out?,"Yes, such effects can expire while the permanent is phased out.","No, continuous effects never expire while a permanent is phased out.",Only if the permanent leaves the battlefield.,Only if the effect’s duration is “until end of turn.”
Do continuous effects that reference a permanent specifically still apply to that permanent when it phases out?,"No, a phased‑out permanent isn’t included in the set of affected objects unless the effect also specifically refers to the permanent as phased out.","Yes, the effect always applies regardless of the permanent’s phase state.","Only if the effect originates from a spell, not from an ability.",It depends on which player controls the effect.
Under what circumstance can a continuous effect that references a permanent specifically still affect it while that permanent is phased out?,Only if the effect also specifically states that it targets the permanent while it is phased out.,If the permanent is phased out for less than one turn.,Whenever the effect is cast by the permanent’s controller.,When the effect is a static ability of the permanent itself.
What happens to continuous effects that refer to a permanent while that permanent phases out and then phases back in?,They no longer affect the permanent once it phases back in.,They become stronger when the permanent phases back in.,They apply to all permanents of the same type.,They cause the permanent to return to the owner's hand.
Do continuous effects with “for as long as” durations that track a permanent still apply after that permanent phases out?,No; they end when the permanent phases out because the effect can no longer see it.,Yes; they pause until the permanent phases back in.,Yes; they persist until a new effect overrides them.,Yes; they turn into static abilities that remain active.
What does it mean for a permanent to phase out “indirectly”?,It means the permanent phases out because it is attached to another object that is already phased out.,"The permanent phases out directly, even if it’s attached to something.",The permanent stays on the battlefield but its abilities are silenced.,The permanent is removed from the game until it is re‑entered.
"If an Aura, Equipment, or Fortification phases out indirectly, what happens to it when it phases back in?",It phases in together with the permanent it was attached to.,"It phases in on its own, independent of the attached permanent.",It never phases back in once it has phased out indirectly.,It returns to the battlefield as a separate object not attached to anything.
"What happens to an Aura, Equipment, or Fortification that phased out directly if the object it was attached to is no longer in the same zone or the player is no longer in the game?",It phases in unattached.,It remains attached and stays out of play.,It is immediately returned to the owner’s hand.,It triggers a replacement effect that lets it stay attached.
Do abilities that trigger when a permanent becomes attached or unattached from an object or player trigger when that permanent phases in or out?,"No, they do not trigger when the permanent phases in or out.","Yes, they trigger only when the permanent phases out.","Yes, they trigger only when the permanent phases in.","Yes, they trigger on both phasing in and phasing out."
What happens to phased-out permanents owned by a player who leaves the game?,They also leave the game.,They become tapped and remain in the battlefield zone.,They return to the owning player’s hand.,They are exiled but stay on the battlefield until the game ends.
Do phased-out permanents trigger zone-change abilities when a player leaves the game?,"No, they don’t trigger zone-change abilities.","Yes, they trigger every time they phase out.",They trigger only if the permanent was on the battlefield when the player left.,They trigger only if the permanent is in the graveyard.
What happens to a phased‑out permanent that was under the control of a player who leaves a multiplayer game?,It phases in during the next untap step after that player’s next turn would have begun.,It is immediately exiled when the player leaves.,It remains phased out forever until the game ends.,It is returned to the battlefield immediately when the player leaves.
Which rules allow a phased‑out permanent to be exiled when a player leaves the game?,Rules 800.4a and 800.4c,Rule 702.26n,Rule 702.26m,Rule 800.4b
When does a phased‑out permanent controlled by a player who has left the game phase in again?,During the next untap step after that player’s next turn would have begun.,As soon as the permanent leaves the battlefield.,Immediately when the player leaves the game.,Only when the permanent is exiled.
Which rules address what happens to a phased‑out permanent when its controller leaves the game?,Rules 800.4a and 800.4c.,Rules 702.26a and 702.26b.,Rules 701.2 and 701.3.,Rules 801.1 and 801.2.
What does the buyback keyword allow you to do when casting a spell?,"Pay an additional cost, and if paid, the spell goes to your hand after it resolves.","Pay an additional cost, and if paid, the spell is discarded immediately.","Pay an additional cost, and if paid, the spell is returned to the battlefield.","Pay an additional cost, and if paid, the spell is exiled after it resolves."
"If the buyback cost is paid, where does the spell go after it resolves?",Into its owner's hand.,Into the graveyard.,Into the exile zone.,Into the battlefield.
Which rules determine how you may pay the buyback cost?,Rules 601.2b and 601.2f–h.,Rules 702.27a.,Rules 601.1.,Rules 702.26p.
What is Shadow?,An evasion ability.,A damage‑boosting ability.,A life‑gain ability.,A counter‑spell ability.
Which creatures can block a creature with Shadow?,Creatures that have Shadow.,Creatures that have first strike.,Creatures that have flying.,"All creatures, regardless of abilities."
Can a creature without Shadow block a creature with Shadow?,"No, it cannot.","Yes, always.","Yes, but only if it has first strike.","Yes, but only if it has flying."
What effect does the Shadow ability have on combat blocking?,"A creature with Shadow can’t be blocked by creatures without Shadow, and a creature without Shadow can’t be blocked by creatures with Shadow.",A creature with Shadow can block any creature regardless of abilities.,A creature with Shadow can only block creatures without Shadow.,Shadow has no effect on blocking.
When can the Cycling ability be activated?,Only while the card with cycling is in a player’s hand.,Only while the card is on the battlefield.,Only while the card is in the graveyard.,Only when the card is in an opponent’s hand.
What does the Cycling ability do when activated?,"Pay the specified cost, discard the card with cycling, and draw a card.","Pay the cost, discard the card, and sacrifice a creature.","Pay the cost, return the card to hand, and draw a card.","Pay the cost, tap the card, and draw a card."
When can a card with Cycling be activated?,Only while the card is in a player's hand.,Only while the card is on the battlefield.,Only during the combat phase.,Only when the card is tapped.
What happens when you activate a card’s cycling ability?,"Pay the cycling cost, discard the card: draw a card.","Pay the cycling cost, return the card to your hand.","Pay the cycling cost, put the card on the top of your library.","Pay the cycling cost, destroy target creature."
Under what condition can the cycling ability of a card be activated?,Only while the card with cycling is in a player’s hand.,While the card is on the battlefield.,While the card is in a player’s graveyard.,While the card is in a player’s library.
What does the cycling ability allow a player to do?,"Pay the specified cost, discard this card, then draw a card.","Pay the cost, tap this card, then gain two life.",Discard this card and put a +1/+1 counter on a creature.,Choose a creature on the battlefield and exile it.
Where does the cycling ability continue to exist after the card leaves a player’s hand?,"On the battlefield and in all other zones (graveyard, exile, library, hand).",Only in the graveyard.,Only while the card is on the battlefield.,Only when the card is a creature.
What happens to a card’s cycling ability when the card is not in a player’s hand?,"Yes, the cycling ability continues to exist while the card is on the battlefield and in all other zones.","No, the cycling ability disappears when the card leaves the hand.",Only while the card is in the graveyard.,Only while the card is in exile.
In which zones does a card’s cycling ability still exist if it is not in a player’s hand?,On the battlefield and in all other zones.,Only on the battlefield.,Only in the graveyard.,Only in the library.
Why might a card with cycling be affected by effects that rely on objects having activated abilities?,Because the cycling ability continues to exist even when the card is not in the hand.,Because cycling creates a new activated ability whenever the card is tapped.,Because cycling is a keyword that can be copied by other abilities.,Because the cycling ability is permanent until the card leaves the battlefield.
What does the presence of a cycling ability on a card enable other game effects to do?,It allows the card to be affected by effects that depend on objects having one or more activated abilities.,It lets the card automatically trigger whenever it is on the battlefield.,It means the card can only be cycled from the graveyard.,The card gains an additional static ability whenever it is in play.
"While a card with cycling is on the battlefield, what state does its cycling ability remain in?",It continues to exist as an activated ability.,It becomes a passive ability that cannot be used.,It is removed from the card entirely.,It becomes a keyword that can be used by any creature.
What does the phrase “When you cycle this card” mean in Magic: The Gathering?,It means when you discard this card to pay the activation cost of its cycling ability.,When you play this card from your hand onto the battlefield.,When you add this card to your library from the battlefield.,When you cast this card from your hand for its mana cost.
